Date,Open,High,Low,Close,Adj Close,Volume
2015-04-30,68.540001,68.885002,66.000000,68.750000,68.750000,518800
2015-05-01,69.599998,72.000000,69.000000,70.750000,70.750000,618700
2015-05-04,71.400002,76.499001,71.400002,75.650002,75.650002,711000
2015-05-05,75.000000,79.000000,72.800003,78.360001,78.360001,1038800
2015-05-06,78.300003,79.500000,75.000000,75.129997,75.129997,709400
2015-05-07,75.940002,75.940002,65.500000,66.040001,66.040001,1479400
2015-05-08,65.989998,68.400002,61.500000,68.000000,68.000000,1916500
2015-05-11,68.000000,68.180000,64.470001,65.300003,65.300003,584100
2015-05-12,64.930000,66.760002,64.500000,65.629997,65.629997,469100
2015-05-13,66.589996,69.500000,64.989998,68.360001,68.360001,1532900
2015-05-14,75.339996,77.730003,64.779999,65.500000,65.500000,3219500
2015-05-15,67.150002,72.550003,66.029999,69.389999,69.389999,1540800
2015-05-18,71.650002,72.830002,69.400002,72.540001,72.540001,759400
2015-05-19,73.500000,78.870003,72.620003,76.449997,76.449997,1204200
2015-05-20,78.320000,84.980003,76.010002,82.849998,82.849998,1673000
2015-05-21,85.040001,90.519997,85.040001,89.870003,89.870003,1979600
2015-05-22,94.389999,96.749001,90.120003,92.860001,92.860001,2832900
2015-05-26,88.489998,90.379997,82.779999,85.760002,85.760002,2110500
2015-05-27,82.779999,83.239998,73.129997,73.690002,73.690002,3303400
2015-05-28,72.320000,78.150002,71.199997,76.010002,76.010002,2018200
2015-05-29,79.190002,83.000000,78.347000,82.809998,82.809998,1915900
2015-06-01,80.250000,80.739998,76.500000,78.690002,78.690002,1291800
2015-06-02,80.879997,82.500000,78.600998,78.930000,78.930000,804700
2015-06-03,80.599998,80.599998,76.800003,77.500000,77.500000,533600
2015-06-04,78.400002,79.440002,74.500000,75.330002,75.330002,727100
2015-06-05,76.279999,77.334999,75.010002,77.010002,77.010002,399900
2015-06-08,77.099998,78.279999,76.330002,76.940002,76.940002,195900
2015-06-09,77.589996,77.589996,75.000000,76.599998,76.599998,235900
2015-06-10,76.120003,76.540001,73.000000,74.300003,74.300003,573100
2015-06-11,74.019997,78.000000,73.180000,77.440002,77.440002,928100
2015-06-12,78.739998,78.739998,75.010002,75.389999,75.389999,380000
2015-06-15,74.949997,76.150002,73.779999,74.860001,74.860001,301500
2015-06-16,74.529999,75.290001,73.583000,73.809998,73.809998,337300
2015-06-17,73.809998,74.279999,71.050003,72.300003,72.300003,368000
2015-06-18,72.480003,72.550003,68.000000,69.099998,69.099998,854100
2015-06-19,69.300003,71.874001,68.800003,69.339996,69.339996,897600
2015-06-22,69.489998,69.970001,65.504997,66.000000,66.000000,559400
2015-06-23,65.500000,66.949997,63.506001,63.840000,63.840000,687100
2015-06-24,63.500000,64.985001,62.200001,62.480000,62.480000,545900
2015-06-25,62.610001,65.820000,61.599998,63.930000,63.930000,520600
2015-06-26,63.930000,64.290001,62.070000,62.400002,62.400002,285200
2015-06-29,61.880001,64.487999,60.110001,60.459999,60.459999,413700
2015-06-30,60.520000,61.400002,59.720001,60.270000,60.270000,350400
2015-07-01,60.750000,62.660000,59.880001,60.040001,60.040001,407000
2015-07-02,59.889999,60.799999,57.590000,57.889999,57.889999,538900
2015-07-06,57.450001,60.500000,56.060001,59.000000,59.000000,383900
2015-07-07,55.869999,56.349998,52.500000,54.740002,54.740002,1203300
2015-07-08,53.750000,53.990002,51.439999,51.730000,51.730000,580600
2015-07-09,51.750000,53.000000,50.099998,50.430000,50.430000,507700
2015-07-10,51.500000,52.209999,50.200001,50.500000,50.500000,461800
2015-07-13,51.279999,53.000000,50.643002,51.720001,51.720001,473400
2015-07-14,52.709999,53.340000,50.889999,50.910000,50.910000,411500
2015-07-15,51.200001,51.490002,48.250000,48.730000,48.730000,565600
2015-07-16,48.599998,50.340000,48.209999,49.419998,49.419998,381000
2015-07-17,49.759998,53.419998,49.400002,52.939999,52.939999,879800
2015-07-20,55.000000,56.669998,51.750000,54.790001,54.790001,882800
2015-07-21,52.990002,58.950001,51.500000,58.560001,58.560001,1042800
2015-07-22,59.029999,60.889999,57.770000,58.080002,58.080002,608200
2015-07-23,58.090000,60.500000,57.270000,60.259998,60.259998,412400
2015-07-24,60.980000,61.000000,55.160000,56.549999,56.549999,398200
2015-07-27,56.410000,56.450001,52.500000,52.799999,52.799999,507500
2015-07-28,53.560001,55.299999,52.099998,52.639999,52.639999,329700
2015-07-29,54.419998,63.948002,53.509998,62.150002,62.150002,1372600
2015-07-30,61.590000,64.900002,57.299999,60.610001,60.610001,1061800
2015-07-31,61.060001,69.639999,60.369999,68.050003,68.050003,1407100
2015-08-03,68.489998,74.378998,67.709999,69.970001,69.970001,1466800
2015-08-04,73.000000,74.889000,69.500000,70.589996,70.589996,745200
2015-08-05,72.400002,72.650002,66.010002,68.980003,68.980003,657600
2015-08-06,67.430000,67.730003,62.853001,64.660004,64.660004,455600
2015-08-07,66.529999,72.000000,65.059998,71.639999,71.639999,717600
2015-08-10,72.669998,73.099998,66.709999,70.639999,70.639999,2028400
2015-08-11,75.040001,75.900002,67.500000,68.559998,68.559998,2679300
2015-08-12,65.519997,67.000000,62.200001,64.790001,64.790001,1530800
2015-08-13,64.790001,64.790001,54.110001,54.490002,54.490002,7349900
2015-08-14,55.619999,58.090000,54.500000,55.330002,55.330002,2783900
2015-08-17,56.250000,58.200001,55.630001,55.959999,55.959999,1507700
2015-08-18,55.849998,58.900002,55.599998,55.700001,55.700001,1342300
2015-08-19,55.349998,55.377998,51.500000,53.150002,53.150002,1869200
2015-08-20,52.410000,53.980000,50.500000,50.650002,50.650002,1359400
2015-08-21,49.439999,50.000000,46.000000,47.500000,47.500000,1838600
2015-08-24,42.000000,47.500000,41.500000,45.340000,45.340000,1443500
2015-08-25,49.709999,49.720001,44.599998,44.889999,44.889999,1041900
2015-08-26,46.529999,48.380001,44.959999,47.680000,47.680000,868700
2015-08-27,49.509998,51.349998,46.980000,50.450001,50.450001,929400
2015-08-28,50.000000,51.175999,49.340000,50.610001,50.610001,513600
2015-08-31,51.000000,51.000000,48.000000,49.939999,49.939999,700300
2015-09-01,48.189999,48.970001,47.160000,48.270000,48.270000,462200
2015-09-02,48.400002,49.250000,47.529999,48.700001,48.700001,387000
2015-09-03,49.009998,49.250000,47.250000,48.110001,48.110001,394400
2015-09-04,47.290001,48.580002,46.709999,47.810001,47.810001,349900
2015-09-08,48.500000,50.250000,48.419998,49.270000,49.270000,543800
2015-09-09,50.009998,51.000000,48.419998,48.500000,48.500000,518200
2015-09-10,48.509998,49.779999,48.051998,48.560001,48.560001,296500
2015-09-11,48.540001,56.689999,48.490002,55.139999,55.139999,2314300
2015-09-14,53.779999,53.900002,49.700001,51.980000,51.980000,1152100
2015-09-15,51.660000,54.459999,51.169998,52.180000,52.180000,472900
2015-09-16,52.110001,52.858002,50.770000,51.459999,51.459999,485400
2015-09-17,51.459999,55.919998,51.220001,53.790001,53.790001,1236300
2015-09-18,53.209999,54.248001,51.169998,53.160000,53.160000,679600
2015-09-21,53.500000,55.770000,52.009998,52.599998,52.599998,629600
2015-09-22,51.660000,52.549999,49.970001,50.900002,50.900002,355300
2015-09-23,51.009998,52.509998,50.270000,50.380001,50.380001,304900
2015-09-24,50.000000,51.639999,49.400002,50.939999,50.939999,560600
2015-09-25,51.500000,51.869999,48.840000,49.400002,49.400002,563700
2015-09-28,49.450001,50.250000,47.400002,47.939999,47.939999,406500
2015-09-29,47.939999,48.849998,46.349998,46.900002,46.900002,319600
2015-09-30,47.770000,49.080002,46.799999,47.400002,47.400002,488400
2015-10-01,47.250000,48.250000,46.299999,47.169998,47.169998,524800
2015-10-02,46.779999,50.660000,46.599998,50.110001,50.110001,632800
2015-10-05,50.369999,51.250000,48.820000,49.400002,49.400002,524100
2015-10-06,49.400002,50.650002,48.849998,48.950001,48.950001,200500
2015-10-07,49.279999,49.630001,47.480000,48.480000,48.480000,333100
2015-10-08,44.700001,46.700001,43.099998,46.220001,46.220001,1052100
2015-10-09,45.849998,46.000000,43.950001,44.049999,44.049999,881600
2015-10-12,44.540001,44.730000,42.049999,42.610001,42.610001,599300
2015-10-13,42.610001,44.980000,42.200001,43.060001,43.060001,642000
2015-10-14,43.049999,43.419998,41.299999,41.720001,41.720001,565600
2015-10-15,42.349998,42.888000,41.000000,42.450001,42.450001,515500
2015-10-16,42.509998,45.700001,41.619999,43.459999,43.459999,998200
2015-10-19,43.500000,44.840000,42.674999,44.290001,44.290001,407800
2015-10-20,44.709999,45.500000,43.799999,44.009998,44.009998,528500
2015-10-21,44.119999,44.240002,42.057999,42.330002,42.330002,345500
2015-10-22,43.160000,44.110001,42.250000,42.880001,42.880001,250900
2015-10-23,43.180000,45.650002,43.020000,45.020000,45.020000,427600
2015-10-26,45.279999,45.770000,44.410000,44.650002,44.650002,264600
2015-10-27,44.349998,44.880001,43.500000,44.049999,44.049999,270300
2015-10-28,44.299999,46.500000,44.119999,46.009998,46.009998,421100
2015-10-29,46.259998,46.849998,44.000000,44.320000,44.320000,592900
2015-10-30,44.520000,45.910000,44.139999,45.570000,45.570000,338000
2015-11-02,45.990002,48.540001,45.689999,47.939999,47.939999,852300
2015-11-03,47.630001,49.570000,47.459999,48.630001,48.630001,838300
2015-11-04,49.805000,49.939999,48.200001,48.919998,48.919998,544600
2015-11-05,50.639999,52.000000,48.700001,51.110001,51.110001,2862300
2015-11-06,53.500000,53.500000,49.330002,49.990002,49.990002,2568100
2015-11-09,50.000000,50.000000,46.419998,48.549999,48.549999,1078200
2015-11-10,48.009998,48.500000,46.259998,46.680000,46.680000,591100
2015-11-11,47.040001,47.040001,43.650002,44.119999,44.119999,708700
2015-11-12,44.490002,45.180000,42.130001,42.470001,42.470001,1003100
2015-11-13,42.000000,42.360001,39.910000,40.849998,40.849998,1249800
2015-11-16,40.700001,43.799999,39.950001,43.419998,43.419998,1007600
2015-11-17,43.000000,43.509998,41.570000,42.959999,42.959999,699500
2015-11-18,42.709999,43.855000,41.770000,42.480000,42.480000,536100
2015-11-19,42.160000,43.529999,41.529999,43.169998,43.169998,494200
2015-11-20,43.299999,43.570000,42.169998,42.529999,42.529999,421000
2015-11-23,42.720001,43.459999,42.056999,43.220001,43.220001,411000
2015-11-24,42.970001,43.619999,42.200001,43.400002,43.400002,443800
2015-11-25,43.680000,44.900002,43.389999,43.480000,43.480000,327600
2015-11-27,43.720001,44.700001,43.707001,44.119999,44.119999,162000
2015-11-30,44.150002,46.400002,44.150002,45.950001,45.950001,671300
2015-12-01,46.000000,47.000000,44.560001,45.700001,45.700001,671500
2015-12-02,45.500000,45.689999,45.020000,45.509998,45.509998,570100
2015-12-03,45.730000,45.993000,43.750000,44.630001,44.630001,405100
2015-12-04,44.869999,44.980000,43.423000,44.040001,44.040001,429700
2015-12-07,44.000000,44.730000,43.500000,43.770000,43.770000,459100
2015-12-08,43.619999,43.990002,42.500000,43.810001,43.810001,573600
2015-12-09,44.000000,45.070000,42.709999,44.160000,44.160000,701300
2015-12-10,44.099998,44.590000,42.610001,42.939999,42.939999,794700
2015-12-11,42.250000,43.000000,41.139999,41.189999,41.189999,674500
2015-12-14,41.299999,41.349998,40.029999,40.160000,40.160000,633400
2015-12-15,40.700001,41.720001,40.219002,41.580002,41.580002,505400
2015-12-16,42.029999,42.029999,39.500000,40.169998,40.169998,756300
2015-12-17,40.330002,40.849998,38.450001,38.540001,38.540001,788700
2015-12-18,39.250000,39.750000,38.000000,39.750000,39.750000,1506800
2015-12-21,40.009998,40.250000,37.599998,38.189999,38.189999,909700
2015-12-22,38.189999,40.439999,37.924000,39.750000,39.750000,787100
2015-12-23,40.349998,40.830002,39.509998,39.840000,39.840000,442100
2015-12-24,39.500000,40.880001,39.459999,40.490002,40.490002,200200
2015-12-28,40.200001,41.680000,39.720001,39.849998,39.849998,678700
2015-12-29,40.240002,41.049999,39.825001,40.639999,40.639999,447200
2015-12-30,40.540001,40.980000,39.880001,39.959999,39.959999,396400
2015-12-31,39.869999,40.750000,39.549999,39.599998,39.599998,407800
